date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:51	358/358	---M--	200	added ('OK')	text/plain	etag:%225aa8e93f-166%22	https://www.w3cschool.cn/robots.txt		(from )
14:53:52	81848/81848	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:53:52%20GMT	https://www.w3cschool.cn/javascript/	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/javascript/index.html	(from )
14:53:53	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:53:53%20GMT	http://www.w3cschool.cn/statics/plugins/font-awesome/css/font-awesome.min.css	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/statics/plugins/font-awesome/css/font-awesome.min.0.delayed	(from https://www.w3cschool.cn/javascript/)
14:53:54	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:53:54%20GMT	http://www.w3cschool.cn/statics/css/w3.css	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/statics/css/w3.css	(from https://www.w3cschool.cn/javascript/)
14:53:54	22084/22084	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2008:27:26%20GMT	https://www.w3cschool.cn/statics/plugins/font-awesome/css/font-awesome.min.css	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/statics/plugins/font-awesome/css/font-awesome.min.css	(from https://www.w3cschool.cn/javascript/)
14:53:55	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:53:55%20GMT	http://www.w3cschool.cn/statics/css/style-kn-project-view.css	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/statics/css/style-kn-project-view.css	(from https://www.w3cschool.cn/javascript/)
14:53:55	67090/67090	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2011:58:32%20GMT	https://www.w3cschool.cn/statics/css/w3.css	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/statics/css/w3.css	(from https://www.w3cschool.cn/javascript/)
14:53:55	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:53:56%20GMT	http://www.w3cschool.cn/statics/css/style-theme.css	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/statics/css/style-theme.css	(from https://www.w3cschool.cn/javascript/)
14:53:55	22783/22783	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2011:42:02%20GMT	https://www.w3cschool.cn/statics/css/style-kn-project-view.css	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/statics/css/style-kn-project-view.css	(from https://www.w3cschool.cn/javascript/)
14:53:56	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:53:57%20GMT	http://www.w3cschool.cn/statics/css/project.css	C:/Users/RD/Desktop/javascript/www.w3cschool.cn/statics/css/project.css	(from https://www.w3cschool.cn/javascript/)
