date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:41:30	358/358	---M--	200	added ('OK')	text/plain	etag:%225aa8e93f-166%22	https://www.w3cschool.cn/robots.txt		(from )
14:41:30	76596/76596	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:31%20GMT	https://www.w3cschool.cn/css/	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/index.html	(from )
14:41:31	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:32%20GMT	http://www.w3cschool.cn/statics/plugins/font-awesome/css/font-awesome.min.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/plugins/font-awesome/css/font-awesome.min.0.delayed	(from https://www.w3cschool.cn/css/)
14:41:32	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:33%20GMT	http://www.w3cschool.cn/statics/css/w3.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/css/w3.css	(from https://www.w3cschool.cn/css/)
14:41:32	22084/22084	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2008:27:26%20GMT	https://www.w3cschool.cn/statics/plugins/font-awesome/css/font-awesome.min.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/plugins/font-awesome/css/font-awesome.min.css	(from https://www.w3cschool.cn/css/)
14:41:33	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:34%20GMT	http://www.w3cschool.cn/statics/css/style-kn-project-view.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/css/style-kn-project-view.css	(from https://www.w3cschool.cn/css/)
14:41:33	67090/67090	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Jul%202018%2011:58:32%20GMT	https://www.w3cschool.cn/statics/css/w3.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/css/w3.css	(from https://www.w3cschool.cn/css/)
14:41:34	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:35%20GMT	http://www.w3cschool.cn/statics/css/style-theme.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/css/style-theme.css	(from https://www.w3cschool.cn/css/)
14:41:34	22783/22783	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2011:42:02%20GMT	https://www.w3cschool.cn/statics/css/style-kn-project-view.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/css/style-kn-project-view.css	(from https://www.w3cschool.cn/css/)
14:41:35	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:36%20GMT	http://www.w3cschool.cn/statics/css/project.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/css/project.css	(from https://www.w3cschool.cn/css/)
14:41:35	15772/15772	---MCZ	200	added ('OK')	text/css	date:Thu,%2010%20May%202018%2011:19:26%20GMT	https://www.w3cschool.cn/statics/css/style-theme.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/css/style-theme.css	(from https://www.w3cschool.cn/css/)
14:41:36	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:36%20GMT	http://www.w3cschool.cn/plugins/highlight/styles/default.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/plugins/highlight/styles/default.css	(from https://www.w3cschool.cn/css/)
14:41:36	18492/18492	---MCZ	200	added ('OK')	text/css	date:Wed,%2026%20Sep%202018%2004:07:12%20GMT	https://www.w3cschool.cn/statics/css/project.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/css/project.css	(from https://www.w3cschool.cn/css/)
14:41:36	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:37%20GMT	http://www.w3cschool.cn/plugins/highlight/highlight.pack.js	C:/Users/RD/Desktop/css/www.w3cschool.cn/plugins/highlight/highlight.pack.js	(from https://www.w3cschool.cn/css/)
14:41:36	1159/1159	---MCZ	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2008:27:26%20GMT	https://www.w3cschool.cn/plugins/highlight/styles/default.css	C:/Users/RD/Desktop/css/www.w3cschool.cn/plugins/highlight/styles/default.css	(from https://www.w3cschool.cn/css/)
14:41:38	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:38%20GMT	http://www.w3cschool.cn/statics/js/jquery-1.8.3.min.js	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/js/jquery-1.8.3.min.js	(from https://www.w3cschool.cn/css/)
14:41:38	44361/44361	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2018%20Feb%202017%2011:03:24%20GMT	https://www.w3cschool.cn/plugins/highlight/highlight.pack.js	C:/Users/RD/Desktop/css/www.w3cschool.cn/plugins/highlight/highlight.pack.js	(from https://www.w3cschool.cn/css/)
14:41:39	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:40%20GMT	http://www.w3cschool.cn/statics/plugins/jquery-slimscroll/jquery.slimscroll.min.js	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/plugins/jquery-slimscroll/jquery.slimscroll.min.js	(from https://www.w3cschool.cn/css/)
14:41:39	93597/93597	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2018%20Feb%202017%2011:03:24%20GMT	https://www.w3cschool.cn/statics/js/jquery-1.8.3.min.js	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/js/jquery-1.8.3.min.js	(from https://www.w3cschool.cn/css/)
14:41:40	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Oct%202018%2006:41:40%20GMT	http://www.w3cschool.cn/statics/js/project.leftbox.js	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/js/project.leftbox.js	(from https://www.w3cschool.cn/css/)
14:41:40	4724/4724	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202017%2011:33:57%20GMT	https://www.w3cschool.cn/statics/plugins/jquery-slimscroll/jquery.slimscroll.min.js	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/plugins/jquery-slimscroll/jquery.slimscroll.min.js	(from https://www.w3cschool.cn/css/)
14:41:41	1490/1490	---M--	200	added ('OK')	image/png	etag:%22ABte_3EXi4T_g5_2qSJw0DrHNXGJ%22	http://7nsts.w3cschool.cn/images/w3c/header-logo.png	C:/Users/RD/Desktop/css/7nsts.w3cschool.cn/images/w3c/header-logo.png	(from https://www.w3cschool.cn/css/)
14:41:41	11157/11157	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2016%20Jul%202018%2010:28:47%20GMT	https://www.w3cschool.cn/statics/js/project.leftbox.js	C:/Users/RD/Desktop/css/www.w3cschool.cn/statics/js/project.leftbox.js	(from https://www.w3cschool.cn/css/)
14:41:41	9306/9306	---M--	200	added ('OK')	image/png	etag:%22AHou0aG6b495Bm5w75bWf4x0jUxc%22	http://7nsts.w3cschool.cn/images/w3c/app-qrcode2.png	C:/Users/RD/Desktop/css/7nsts.w3cschool.cn/images/w3c/app-qrcode2.png	(from https://www.w3cschool.cn/css/)
14:41:43	22602/22602	---M--	200	added ('OK')	image/png	etag:%22AKBMhVhpWD_BS3lQD3OuqhpJcZu3%22	http://7nsts.w3cschool.cn/images/w3c/w3cschool.png	C:/Users/RD/Desktop/css/7nsts.w3cschool.cn/images/w3c/w3cschool.png	(from https://www.w3cschool.cn/css/)
14:41:44	6851/6851	---M--	200	added ('OK')	image/jpeg	etag:%225a9e115e-1ac3%22	http://7n.w3cschool.cn/attachments/avatar2/avatar_14.jpg	C:/Users/RD/Desktop/css/7n.w3cschool.cn/attachments/avatar2/avatar_14.jpg	(from https://www.w3cschool.cn/css/)
14:41:45	20314/20314	---M--	200	added ('OK')	image/png	etag:%225a20b81c-4f5a%22	https://www.w3cschool.cn/attachments/cover/cover_css.png?t=1536043578	C:/Users/RD/Desktop/css/www.w3cschool.cn/attachments/cover/cover_css7d90.png	(from https://www.w3cschool.cn/css/)
14:41:45	32743/32743	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:46%20GMT	https://www.w3cschool.cn/css/list/	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/list/index.html	(from https://www.w3cschool.cn/css/)
14:41:45	23761/23761	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:46%20GMT	https://www.w3cschool.cn/css/topic	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/topic.html	(from https://www.w3cschool.cn/css/)
14:41:46	50088/50088	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:47%20GMT	https://www.w3cschool.cn/css/css-tutorial.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-tutorial.html	(from https://www.w3cschool.cn/css/)
14:41:47	50893/50893	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:47%20GMT	https://www.w3cschool.cn/css/css-intro.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-intro.html	(from https://www.w3cschool.cn/css/)
14:41:48	50884/50884	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:48%20GMT	https://www.w3cschool.cn/css/css-syntax.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-syntax.html	(from https://www.w3cschool.cn/css/)
14:41:48	50427/50427	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:49%20GMT	https://www.w3cschool.cn/css/css-id-class.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-id-class.html	(from https://www.w3cschool.cn/css/)
14:41:49	56909/56909	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:50%20GMT	https://www.w3cschool.cn/css/css-howto.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-howto.html	(from https://www.w3cschool.cn/css/)
14:41:50	60374/60374	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:50%20GMT	https://www.w3cschool.cn/css/css-background.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-background.html	(from https://www.w3cschool.cn/css/)
14:41:51	57142/57142	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:51%20GMT	https://www.w3cschool.cn/css/css-text.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-text.html	(from https://www.w3cschool.cn/css/)
14:41:52	58610/58610	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:52%20GMT	https://www.w3cschool.cn/css/css-font.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-font.html	(from https://www.w3cschool.cn/css/)
14:41:52	50941/50941	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:53%20GMT	https://www.w3cschool.cn/css/css-link.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-link.html	(from https://www.w3cschool.cn/css/)
14:41:53	53064/53064	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:53%20GMT	https://www.w3cschool.cn/css/css-list.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-list.html	(from https://www.w3cschool.cn/css/)
14:41:54	53814/53814	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:54%20GMT	https://www.w3cschool.cn/css/css-table.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-table.html	(from https://www.w3cschool.cn/css/)
14:41:54	52214/52214	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:55%20GMT	https://www.w3cschool.cn/css/css-boxmodel.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-boxmodel.html	(from https://www.w3cschool.cn/css/)
14:41:55	60465/60465	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:56%20GMT	https://www.w3cschool.cn/css/css-border.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-border.html	(from https://www.w3cschool.cn/css/)
14:41:56	50891/50891	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:56%20GMT	https://www.w3cschool.cn/css/css-outline.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-outline.html	(from https://www.w3cschool.cn/css/)
14:41:56	48847/48847	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:57%20GMT	https://www.w3cschool.cn/css/css-margin.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-margin.html	(from https://www.w3cschool.cn/css/)
14:41:57	53735/53735	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:57%20GMT	https://www.w3cschool.cn/css/css-padding.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-padding.html	(from https://www.w3cschool.cn/css/)
14:41:57	49606/49606	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:58%20GMT	https://www.w3cschool.cn/css/css-grouping-nesting.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-grouping-nesting.html	(from https://www.w3cschool.cn/css/)
14:41:58	50520/50520	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:59%20GMT	https://www.w3cschool.cn/css/css-dimension.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-dimension.html	(from https://www.w3cschool.cn/css/)
14:41:59	53200/53200	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:41:59%20GMT	https://www.w3cschool.cn/css/css-display-visibility.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-display-visibility.html	(from https://www.w3cschool.cn/css/)
14:42:00	57410/57410	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:00%20GMT	https://www.w3cschool.cn/css/css-positioning.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-positioning.html	(from https://www.w3cschool.cn/css/)
14:42:01	53306/53306	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:01%20GMT	https://www.w3cschool.cn/css/css-float.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-float.html	(from https://www.w3cschool.cn/css/)
14:42:01	52333/52333	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:02%20GMT	https://www.w3cschool.cn/css/css-align.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-align.html	(from https://www.w3cschool.cn/css/)
14:42:02	51151/51151	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:02%20GMT	https://www.w3cschool.cn/css/css-combinators.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-combinators.html	(from https://www.w3cschool.cn/css/)
14:42:03	57237/57237	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:03%20GMT	https://www.w3cschool.cn/css/css-pseudo-classes.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-pseudo-classes.html	(from https://www.w3cschool.cn/css/)
14:42:04	54400/54400	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:04%20GMT	https://www.w3cschool.cn/css/css-pseudo-elements.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-pseudo-elements.html	(from https://www.w3cschool.cn/css/)
14:42:04	54279/54279	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:05%20GMT	https://www.w3cschool.cn/css/31tvyfm8.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/31tvyfm8.html	(from https://www.w3cschool.cn/css/)
14:42:05	60760/60760	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:06%20GMT	https://www.w3cschool.cn/css/xohvqfmc.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/xohvqfmc.html	(from https://www.w3cschool.cn/css/)
14:42:06	51289/51289	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:06%20GMT	https://www.w3cschool.cn/css/css-image-gallery.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-image-gallery.html	(from https://www.w3cschool.cn/css/)
14:42:07	53293/53293	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:07%20GMT	https://www.w3cschool.cn/css/css-image-transparency.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-image-transparency.html	(from https://www.w3cschool.cn/css/)
14:42:08	53586/53586	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:08%20GMT	https://www.w3cschool.cn/css/css-image-sprites.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-image-sprites.html	(from https://www.w3cschool.cn/css/)
14:42:08	52289/52289	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:09%20GMT	https://www.w3cschool.cn/css/css-mediatypes.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-mediatypes.html	(from https://www.w3cschool.cn/css/)
14:42:09	50632/50632	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:09%20GMT	https://www.w3cschool.cn/css/css-attribute-selectors.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-attribute-selectors.html	(from https://www.w3cschool.cn/css/)
14:42:09	49459/49459	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:10%20GMT	https://www.w3cschool.cn/css/css-summary.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-summary.html	(from https://www.w3cschool.cn/css/)
14:42:10	70545/70545	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:11%20GMT	https://www.w3cschool.cn/css/css-examples.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-examples.html	(from https://www.w3cschool.cn/css/)
14:42:11	49864/49864	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:11%20GMT	https://www.w3cschool.cn/css/css-rwd-viewport.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-rwd-viewport.html	(from https://www.w3cschool.cn/css/)
14:42:12	55633/55633	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:12%20GMT	https://www.w3cschool.cn/css/css-rwd-grid.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-rwd-grid.html	(from https://www.w3cschool.cn/css/)
14:42:13	60933/60933	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:13%20GMT	https://www.w3cschool.cn/css/css-rwd-mediaqueries.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-rwd-mediaqueries.html	(from https://www.w3cschool.cn/css/)
14:42:13	60981/60981	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:14%20GMT	https://www.w3cschool.cn/css/css-rwd-images.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-rwd-images.html	(from https://www.w3cschool.cn/css/)
14:42:14	49861/49861	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:14%20GMT	https://www.w3cschool.cn/css/css-rwd-videos.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-rwd-videos.html	(from https://www.w3cschool.cn/css/)
14:42:15	53173/53173	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:15%20GMT	https://www.w3cschool.cn/css/css-rwd-frameworks.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-rwd-frameworks.html	(from https://www.w3cschool.cn/css/)
14:42:16	58727/58727	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:16%20GMT	https://www.w3cschool.cn/css/css-codecamp.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-codecamp.html	(from https://www.w3cschool.cn/css/)
14:42:17	70094/70094	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Oct%202018%2006:42:17%20GMT	https://www.w3cschool.cn/css/css-csse_examples.html	C:/Users/RD/Desktop/css/www.w3cschool.cn/css/css-csse_examples.html	(from https://www.w3cschool.cn/css/)
